student_id,name,subject,marks,result
1608,Student_402,English,98,Pass
1609,Student_403,Maths,76,Pass
1610,Student_403,Physics,56,Pass
1611,Student_403,Chemistry,91,Pass
1612,Student_403,English,26,Fail
1613,Student_404,Maths,93,Pass
1614,Student_404,Physics,98,Pass
1615,Student_404,Chemistry,50,Pass
1616,Student_404,English,80,Pass
1617,Student_405,Maths,38,Pass
1618,Student_405,Physics,40,Pass
1619,Student_405,Chemistry,32,Fail
1620,Student_405,English,92,Pass
1621,Student_406,Maths,89,Pass
1622,Student_406,Physics,88,Pass
1623,Student_406,Chemistry,71,Pass
1624,Student_406,English,42,Pass
1625,Student_407,Maths,38,Pass
1626,Student_407,Physics,31,Fail
1627,Student_407,Chemistry,42,Pass
1628,Student_407,English,81,Pass
1629,Student_408,Maths,66,Pass
1630,Student_408,Physics,100,Pass
1631,Student_408,Chemistry,82,Pass
1632,Student_408,English,76,Pass
1633,Student_409,Maths,20,Fail
1634,Student_409,Physics,55,Pass
1635,Student_409,Chemistry,59,Pass
1636,Student_409,English,94,Pass
1637,Student_410,Maths,82,Pass
1638,Student_410,Physics,24,Fail
1639,Student_410,Chemistry,85,Pass
1640,Student_410,English,95,Pass
1641,Student_411,Maths,74,Pass
1642,Student_411,Physics,64,Pass
1643,Student_411,Chemistry,88,Pass
1644,Student_411,English,41,Pass
1645,Student_412,Maths,83,Pass
1646,Student_412,Physics,39,Pass
1647,Student_412,Chemistry,86,Pass
1648,Student_412,English,67,Pass
1649,Student_413,Maths,55,Pass
1650,Student_413,Physics,77,Pass
1651,Student_413,Chemistry,81,Pass
1652,Student_413,English,88,Pass
1653,Student_414,Maths,28,Fail
1654,Student_414,Physics,46,Pass
1655,Student_414,Chemistry,36,Pass
1656,Student_414,English,81,Pass
1657,Student_415,Maths,93,Pass
1658,Student_415,Physics,68,Pass
1659,Student_415,Chemistry,33,Fail
1660,Student_415,English,98,Pass
1661,Student_416,Maths,68,Pass
1662,Student_416,Physics,88,Pass
1663,Student_416,Chemistry,29,Fail
1664,Student_416,English,46,Pass
1665,Student_417,Maths,90,Pass
1666,Student_417,Physics,23,Fail
1667,Student_417,Chemistry,93,Pass
1668,Student_417,English,80,Pass
1669,Student_418,Maths,75,Pass
1670,Student_418,Physics,89,Pass
1671,Student_418,Chemistry,24,Fail
1672,Student_418,English,27,Fail
1673,Student_419,Maths,65,Pass
1674,Student_419,Physics,55,Pass
1675,Student_419,Chemistry,58,Pass
1676,Student_419,English,83,Pass
1677,Student_420,Maths,79,Pass
1678,Student_420,Physics,96,Pass
1679,Student_420,Chemistry,90,Pass
1680,Student_420,English,29,Fail
1681,Student_421,Maths,52,Pass
1682,Student_421,Physics,47,Pass
1683,Student_421,Chemistry,43,Pass
1684,Student_421,English,60,Pass
1685,Student_422,Maths,74,Pass
1686,Student_422,Physics,43,Pass
1687,Student_422,Chemistry,79,Pass
1688,Student_422,English,21,Fail
1689,Student_423,Maths,63,Pass
1690,Student_423,Physics,73,Pass
1691,Student_423,Chemistry,81,Pass
1692,Student_423,English,52,Pass
1693,Student_424,Maths,50,Pass
1694,Student_424,Physics,50,Pass
1695,Student_424,Chemistry,71,Pass
1696,Student_424,English,77,Pass
1697,Student_425,Maths,88,Pass
1698,Student_425,Physics,57,Pass
1699,Student_425,Chemistry,80,Pass
1700,Student_425,English,48,Pass
1701,Student_426,Maths,84,Pass
1702,Student_426,Physics,59,Pass
1703,Student_426,Chemistry,82,Pass
1704,Student_426,English,29,Fail
1705,Student_427,Maths,72,Pass
1706,Student_427,Physics,30,Fail
1707,Student_427,Chemistry,24,Fail
1708,Student_427,English,25,Fail
1709,Student_428,Maths,98,Pass
1710,Student_428,Physics,73,Pass
1711,Student_428,Chemistry,79,Pass
1712,Student_428,English,56,Pass
1713,Student_429,Maths,55,Pass
1714,Student_429,Physics,32,Fail
1715,Student_429,Chemistry,76,Pass
1716,Student_429,English,70,Pass
1717,Student_430,Maths,20,Fail
1718,Student_430,Physics,58,Pass
1719,Student_430,Chemistry,61,Pass
1720,Student_430,English,100,Pass
1721,Student_431,Maths,31,Fail
1722,Student_431,Physics,20,Fail
1723,Student_431,Chemistry,92,Pass
1724,Student_431,English,67,Pass
1725,Student_432,Maths,49,Pass
1726,Student_432,Physics,60,Pass
1727,Student_432,Chemistry,79,Pass
1728,Student_432,English,30,Fail
1729,Student_433,Maths,89,Pass
1730,Student_433,Physics,57,Pass
1731,Student_433,Chemistry,72,Pass
1732,Student_433,English,90,Pass
1733,Student_434,Maths,29,Fail
1734,Student_434,Physics,31,Fail
1735,Student_434,Chemistry,39,Pass
1736,Student_434,English,90,Pass
1737,Student_435,Maths,86,Pass
1738,Student_435,Physics,90,Pass
1739,Student_435,Chemistry,70,Pass
1740,Student_435,English,87,Pass
1741,Student_436,Maths,84,Pass
1742,Student_436,Physics,54,Pass
1743,Student_436,Chemistry,98,Pass
1744,Student_436,English,93,Pass
1745,Student_437,Maths,81,Pass
1746,Student_437,Physics,52,Pass
1747,Student_437,Chemistry,21,Fail
1748,Student_437,English,90,Pass
1749,Student_438,Maths,66,Pass
1750,Student_438,Physics,47,Pass
1751,Student_438,Chemistry,26,Fail
1752,Student_438,English,87,Pass
1753,Student_439,Maths,67,Pass
1754,Student_439,Physics,73,Pass
1755,Student_439,Chemistry,60,Pass
1756,Student_439,English,71,Pass
1757,Student_440,Maths,91,Pass
1758,Student_440,Physics,69,Pass
1759,Student_440,Chemistry,28,Fail
1760,Student_440,English,28,Fail
1761,Student_441,Maths,43,Pass
1762,Student_441,Physics,66,Pass
1763,Student_441,Chemistry,80,Pass
1764,Student_441,English,96,Pass
1765,Student_442,Maths,29,Fail
1766,Student_442,Physics,82,Pass
1767,Student_442,Chemistry,79,Pass
1768,Student_442,English,23,Fail
1769,Student_443,Maths,77,Pass
1770,Student_443,Physics,62,Pass
1771,Student_443,Chemistry,82,Pass
1772,Student_443,English,62,Pass
1773,Student_444,Maths,47,Pass
1774,Student_444,Physics,52,Pass
1775,Student_444,Chemistry,69,Pass
1776,Student_444,English,92,Pass
1777,Student_445,Maths,55,Pass
1778,Student_445,Physics,43,Pass
1779,Student_445,Chemistry,63,Pass
1780,Student_445,English,27,Fail
1781,Student_446,Maths,83,Pass
1782,Student_446,Physics,62,Pass
1783,Student_446,Chemistry,98,Pass
1784,Student_446,English,34,Fail
1785,Student_447,Maths,88,Pass
1786,Student_447,Physics,85,Pass
1787,Student_447,Chemistry,84,Pass
1788,Student_447,English,20,Fail
1789,Student_448,Maths,86,Pass
1790,Student_448,Physics,45,Pass
1791,Student_448,Chemistry,21,Fail
1792,Student_448,English,65,Pass
1793,Student_449,Maths,57,Pass
1794,Student_449,Physics,82,Pass
1795,Student_449,Chemistry,85,Pass
1796,Student_449,English,34,Fail
1797,Student_450,Maths,90,Pass
1798,Student_450,Physics,33,Fail
1799,Student_450,Chemistry,72,Pass
1800,Student_450,English,71,Pass
1801,Student_451,Maths,40,Pass
1802,Student_451,Physics,69,Pass
1803,Student_451,Chemistry,25,Fail
1804,Student_451,English,60,Pass
1805,Student_452,Maths,64,Pass
1806,Student_452,Physics,43,Pass
1807,Student_452,Chemistry,39,Pass
1808,Student_452,English,88,Pass
1809,Student_453,Maths,86,Pass
1810,Student_453,Physics,79,Pass
1811,Student_453,Chemistry,59,Pass
1812,Student_453,English,28,Fail
1813,Student_454,Maths,53,Pass
1814,Student_454,Physics,33,Fail
1815,Student_454,Chemistry,82,Pass
1816,Student_454,English,20,Fail
1817,Student_455,Maths,96,Pass
1818,Student_455,Physics,28,Fail
1819,Student_455,Chemistry,30,Fail
1820,Student_455,English,56,Pass
1821,Student_456,Maths,42,Pass
1822,Student_456,Physics,76,Pass
1823,Student_456,Chemistry,36,Pass
1824,Student_456,English,21,Fail
1825,Student_457,Maths,51,Pass
1826,Student_457,Physics,29,Fail
1827,Student_457,Chemistry,98,Pass
1828,Student_457,English,20,Fail
1829,Student_458,Maths,25,Fail
1830,Student_458,Physics,59,Pass
1831,Student_458,Chemistry,50,Pass
1832,Student_458,English,52,Pass
1833,Student_459,Maths,53,Pass
1834,Student_459,Physics,40,Pass
1835,Student_459,Chemistry,31,Fail
1836,Student_459,English,68,Pass
1837,Student_460,Maths,42,Pass
1838,Student_460,Physics,94,Pass
1839,Student_460,Chemistry,31,Fail
1840,Student_460,English,96,Pass
1841,Student_461,Maths,41,Pass
1842,Student_461,Physics,93,Pass
1843,Student_461,Chemistry,23,Fail
1844,Student_461,English,94,Pass
1845,Student_462,Maths,54,Pass
1846,Student_462,Physics,29,Fail
1847,Student_462,Chemistry,94,Pass
1848,Student_462,English,24,Fail
1849,Student_463,Maths,80,Pass
1850,Student_463,Physics,43,Pass
1851,Student_463,Chemistry,50,Pass
1852,Student_463,English,78,Pass
1853,Student_464,Maths,77,Pass
1854,Student_464,Physics,58,Pass
1855,Student_464,Chemistry,82,Pass
1856,Student_464,English,43,Pass
1857,Student_465,Maths,58,Pass
1858,Student_465,Physics,60,Pass
1859,Student_465,Chemistry,98,Pass
1860,Student_465,English,74,Pass
1861,Student_466,Maths,27,Fail
1862,Student_466,Physics,26,Fail
1863,Student_466,Chemistry,100,Pass
1864,Student_466,English,37,Pass
1865,Student_467,Maths,63,Pass
1866,Student_467,Physics,48,Pass
1867,Student_467,Chemistry,100,Pass
1868,Student_467,English,56,Pass
1869,Student_468,Maths,94,Pass
1870,Student_468,Physics,87,Pass
1871,Student_468,Chemistry,55,Pass
1872,Student_468,English,39,Pass
1873,Student_469,Maths,34,Fail
1874,Student_469,Physics,78,Pass
1875,Student_469,Chemistry,51,Pass
1876,Student_469,English,68,Pass
1877,Student_470,Maths,35,Pass
1878,Student_470,Physics,58,Pass
1879,Student_470,Chemistry,87,Pass
1880,Student_470,English,83,Pass
1881,Student_471,Maths,72,Pass
1882,Student_471,Physics,24,Fail
1883,Student_471,Chemistry,25,Fail
1884,Student_471,English,61,Pass
1885,Student_472,Maths,33,Fail
1886,Student_472,Physics,68,Pass
1887,Student_472,Chemistry,20,Fail
1888,Student_472,English,96,Pass
1889,Student_473,Maths,100,Pass
1890,Student_473,Physics,52,Pass
1891,Student_473,Chemistry,53,Pass
1892,Student_473,English,86,Pass
1893,Student_474,Maths,69,Pass
1894,Student_474,Physics,69,Pass
1895,Student_474,Chemistry,78,Pass
1896,Student_474,English,86,Pass
1897,Student_475,Maths,49,Pass
1898,Student_475,Physics,28,Fail
1899,Student_475,Chemistry,83,Pass
1900,Student_475,English,81,Pass
1901,Student_476,Maths,65,Pass
1902,Student_476,Physics,86,Pass
1903,Student_476,Chemistry,74,Pass
1904,Student_476,English,23,Fail
1905,Student_477,Maths,40,Pass
1906,Student_477,Physics,65,Pass
1907,Student_477,Chemistry,100,Pass
1908,Student_477,English,68,Pass
1909,Student_478,Maths,48,Pass
1910,Student_478,Physics,71,Pass
1911,Student_478,Chemistry,60,Pass
1912,Student_478,English,82,Pass
1913,Student_479,Maths,95,Pass
1914,Student_479,Physics,88,Pass
1915,Student_479,Chemistry,31,Fail
1916,Student_479,English,82,Pass
1917,Student_480,Maths,43,Pass
1918,Student_480,Physics,82,Pass
1919,Student_480,Chemistry,92,Pass
1920,Student_480,English,98,Pass
1921,Student_481,Maths,78,Pass
1922,Student_481,Physics,82,Pass
1923,Student_481,Chemistry,55,Pass
1924,Student_481,English,69,Pass
1925,Student_482,Maths,94,Pass
1926,Student_482,Physics,33,Fail
1927,Student_482,Chemistry,43,Pass
1928,Student_482,English,97,Pass
1929,Student_483,Maths,27,Fail
1930,Student_483,Physics,83,Pass
1931,Student_483,Chemistry,51,Pass
1932,Student_483,English,44,Pass
1933,Student_484,Maths,49,Pass
1934,Student_484,Physics,69,Pass
1935,Student_484,Chemistry,77,Pass
1936,Student_484,English,91,Pass
1937,Student_485,Maths,24,Fail
1938,Student_485,Physics,63,Pass
1939,Student_485,Chemistry,98,Pass
1940,Student_485,English,83,Pass
1941,Student_486,Maths,28,Fail
1942,Student_486,Physics,60,Pass
1943,Student_486,Chemistry,35,Pass
1944,Student_486,English,80,Pass
1945,Student_487,Maths,78,Pass
1946,Student_487,Physics,89,Pass
1947,Student_487,Chemistry,34,Fail
1948,Student_487,English,38,Pass
1949,Student_488,Maths,91,Pass
1950,Student_488,Physics,49,Pass
1951,Student_488,Chemistry,23,Fail
1952,Student_488,English,98,Pass
1953,Student_489,Maths,23,Fail
1954,Student_489,Physics,88,Pass
1955,Student_489,Chemistry,56,Pass
1956,Student_489,English,76,Pass
1957,Student_490,Maths,21,Fail
1958,Student_490,Physics,76,Pass
1959,Student_490,Chemistry,48,Pass
1960,Student_490,English,83,Pass
1961,Student_491,Maths,81,Pass
1962,Student_491,Physics,46,Pass
1963,Student_491,Chemistry,43,Pass
1964,Student_491,English,64,Pass
1965,Student_492,Maths,66,Pass
1966,Student_492,Physics,56,Pass
1967,Student_492,Chemistry,37,Pass
1968,Student_492,English,36,Pass
1969,Student_493,Maths,79,Pass
1970,Student_493,Physics,23,Fail
1971,Student_493,Chemistry,52,Pass
1972,Student_493,English,96,Pass
1973,Student_494,Maths,62,Pass
1974,Student_494,Physics,81,Pass
1975,Student_494,Chemistry,92,Pass
1976,Student_494,English,83,Pass
1977,Student_495,Maths,95,Pass
1978,Student_495,Physics,29,Fail
1979,Student_495,Chemistry,94,Pass
1980,Student_495,English,33,Fail
1981,Student_496,Maths,24,Fail
1982,Student_496,Physics,70,Pass
1983,Student_496,Chemistry,50,Pass
1984,Student_496,English,38,Pass
1985,Student_497,Maths,50,Pass
1986,Student_497,Physics,94,Pass
1987,Student_497,Chemistry,80,Pass
1988,Student_497,English,32,Fail
1989,Student_498,Maths,76,Pass
1990,Student_498,Physics,47,Pass
1991,Student_498,Chemistry,92,Pass
1992,Student_498,English,39,Pass
1993,Student_499,Maths,60,Pass
1994,Student_499,Physics,84,Pass
1995,Student_499,Chemistry,86,Pass
1996,Student_499,English,43,Pass
1997,Student_500,Maths,68,Pass
1998,Student_500,Physics,22,Fail
1999,Student_500,Chemistry,60,Pass
2000,Student_500,English,54,Pass
2001,Student_501,Maths,46,Pass
2002,Student_501,Physics,73,Pass
2003,Student_501,Chemistry,82,Pass
2004,Student_501,English,85,Pass
2005,Student_502,Maths,76,Pass
2006,Student_502,Physics,94,Pass
2007,Student_502,Chemistry,65,Pass
2008,Student_502,English,84,Pass
2009,Student_503,Maths,89,Pass
2010,Student_503,Physics,34,Fail
2011,Student_503,Chemistry,36,Pass
2012,Student_503,English,69,Pass
2013,Student_504,Maths,39,Pass
2014,Student_504,Physics,56,Pass
2015,Student_504,Chemistry,84,Pass
2016,Student_504,English,48,Pass
2017,Student_505,Maths,39,Pass
2018,Student_505,Physics,64,Pass
2019,Student_505,Chemistry,82,Pass
2020,Student_505,English,92,Pass
2021,Student_506,Maths,54,Pass
2022,Student_506,Physics,52,Pass
2023,Student_506,Chemistry,28,Fail
2024,Student_506,English,41,Pass
2025,Student_507,Maths,28,Fail
2026,Student_507,Physics,88,Pass
2027,Student_507,Chemistry,71,Pass
2028,Student_507,English,80,Pass
2029,Student_508,Maths,39,Pass
2030,Student_508,Physics,93,Pass
2031,Student_508,Chemistry,69,Pass
2032,Student_508,English,97,Pass
2033,Student_509,Maths,32,Fail
2034,Student_509,Physics,97,Pass
2035,Student_509,Chemistry,79,Pass
2036,Student_509,English,31,Fail
2037,Student_510,Maths,43,Pass
2038,Student_510,Physics,90,Pass
2039,Student_510,Chemistry,82,Pass
2040,Student_510,English,74,Pass
2041,Student_511,Maths,56,Pass
2042,Student_511,Physics,20,Fail
2043,Student_511,Chemistry,80,Pass
2044,Student_511,English,72,Pass
2045,Student_512,Maths,100,Pass
2046,Student_512,Physics,57,Pass
2047,Student_512,Chemistry,20,Fail
2048,Student_512,English,46,Pass
2049,Student_513,Maths,81,Pass
2050,Student_513,Physics,62,Pass
2051,Student_513,Chemistry,67,Pass
2052,Student_513,English,26,Fail
2053,Student_514,Maths,75,Pass
2054,Student_514,Physics,48,Pass
2055,Student_514,Chemistry,59,Pass
2056,Student_514,English,55,Pass
2057,Student_515,Maths,35,Pass
2058,Student_515,Physics,62,Pass
2059,Student_515,Chemistry,54,Pass
2060,Student_515,English,62,Pass
2061,Student_516,Maths,73,Pass
2062,Student_516,Physics,72,Pass
2063,Student_516,Chemistry,71,Pass
2064,Student_516,English,58,Pass
2065,Student_517,Maths,37,Pass
2066,Student_517,Physics,64,Pass
2067,Student_517,Chemistry,75,Pass
2068,Student_517,English,85,Pass
2069,Student_518,Maths,60,Pass
2070,Student_518,Physics,21,Fail
2071,Student_518,Chemistry,82,Pass
2072,Student_518,English,25,Fail
2073,Student_519,Maths,64,Pass
2074,Student_519,Physics,71,Pass
2075,Student_519,Chemistry,22,Fail
2076,Student_519,English,62,Pass
2077,Student_520,Maths,88,Pass
2078,Student_520,Physics,43,Pass
2079,Student_520,Chemistry,34,Fail
2080,Student_520,English,91,Pass
2081,Student_521,Maths,79,Pass
2082,Student_521,Physics,90,Pass
2083,Student_521,Chemistry,61,Pass
2084,Student_521,English,25,Fail
2085,Student_522,Maths,23,Fail
2086,Student_522,Physics,43,Pass
2087,Student_522,Chemistry,73,Pass
2088,Student_522,English,56,Pass
2089,Student_523,Maths,47,Pass
2090,Student_523,Physics,46,Pass
2091,Student_523,Chemistry,34,Fail
2092,Student_523,English,53,Pass
2093,Student_524,Maths,47,Pass
2094,Student_524,Physics,79,Pass
2095,Student_524,Chemistry,47,Pass
2096,Student_524,English,83,Pass
2097,Student_525,Maths,59,Pass
2098,Student_525,Physics,89,Pass
2099,Student_525,Chemistry,83,Pass
2100,Student_525,English,53,Pass
2101,Student_526,Maths,62,Pass
2102,Student_526,Physics,89,Pass
2103,Student_526,Chemistry,65,Pass
2104,Student_526,English,74,Pass
2105,Student_527,Maths,87,Pass
2106,Student_527,Physics,70,Pass
2107,Student_527,Chemistry,97,Pass
2108,Student_527,English,51,Pass
2109,Student_528,Maths,31,Fail
2110,Student_528,Physics,70,Pass
2111,Student_528,Chemistry,50,Pass
2112,Student_528,English,50,Pass
2113,Student_529,Maths,47,Pass
2114,Student_529,Physics,62,Pass
2115,Student_529,Chemistry,76,Pass
2116,Student_529,English,74,Pass
2117,Student_530,Maths,83,Pass
2118,Student_530,Physics,84,Pass
2119,Student_530,Chemistry,90,Pass
2120,Student_530,English,71,Pass
2121,Student_531,Maths,83,Pass
2122,Student_531,Physics,38,Pass
2123,Student_531,Chemistry,30,Fail
2124,Student_531,English,75,Pass
2125,Student_532,Maths,68,Pass
2126,Student_532,Physics,43,Pass
2127,Student_532,Chemistry,48,Pass
2128,Student_532,English,94,Pass
2129,Student_533,Maths,86,Pass
2130,Student_533,Physics,44,Pass
2131,Student_533,Chemistry,47,Pass
2132,Student_533,English,57,Pass
2133,Student_534,Maths,82,Pass
2134,Student_534,Physics,76,Pass
2135,Student_534,Chemistry,44,Pass
2136,Student_534,English,29,Fail
2137,Student_535,Maths,64,Pass
2138,Student_535,Physics,57,Pass
2139,Student_535,Chemistry,72,Pass
2140,Student_535,English,100,Pass
2141,Student_536,Maths,36,Pass
2142,Student_536,Physics,32,Fail
2143,Student_536,Chemistry,98,Pass
2144,Student_536,English,90,Pass
2145,Student_537,Maths,36,Pass
2146,Student_537,Physics,44,Pass
2147,Student_537,Chemistry,32,Fail
2148,Student_537,English,42,Pass
2149,Student_538,Maths,28,Fail
2150,Student_538,Physics,29,Fail
2151,Student_538,Chemistry,86,Pass
2152,Student_538,English,91,Pass
2153,Student_539,Maths,89,Pass
2154,Student_539,Physics,47,Pass
2155,Student_539,Chemistry,21,Fail
2156,Student_539,English,76,Pass
2157,Student_540,Maths,68,Pass
2158,Student_540,Physics,82,Pass
2159,Student_540,Chemistry,39,Pass
2160,Student_540,English,49,Pass
2161,Student_541,Maths,58,Pass
2162,Student_541,Physics,72,Pass
2163,Student_541,Chemistry,34,Fail
2164,Student_541,English,94,Pass
2165,Student_542,Maths,36,Pass
2166,Student_542,Physics,77,Pass
2167,Student_542,Chemistry,54,Pass
2168,Student_542,English,39,Pass
2169,Student_543,Maths,38,Pass
2170,Student_543,Physics,41,Pass
2171,Student_543,Chemistry,26,Fail
2172,Student_543,English,92,Pass
2173,Student_544,Maths,49,Pass
2174,Student_544,Physics,38,Pass
2175,Student_544,Chemistry,40,Pass
2176,Student_544,English,61,Pass
2177,Student_545,Maths,40,Pass
2178,Student_545,Physics,65,Pass
2179,Student_545,Chemistry,37,Pass
2180,Student_545,English,69,Pass
2181,Student_546,Maths,28,Fail
2182,Student_546,Physics,68,Pass
2183,Student_546,Chemistry,61,Pass
2184,Student_546,English,43,Pass
2185,Student_547,Maths,85,Pass
2186,Student_547,Physics,39,Pass
2187,Student_547,Chemistry,21,Fail
2188,Student_547,English,22,Fail
2189,Student_548,Maths,89,Pass
2190,Student_548,Physics,44,Pass
2191,Student_548,Chemistry,44,Pass
2192,Student_548,English,21,Fail
2193,Student_549,Maths,37,Pass
2194,Student_549,Physics,46,Pass
2195,Student_549,Chemistry,26,Fail
2196,Student_549,English,93,Pass
2197,Student_550,Maths,24,Fail
2198,Student_550,Physics,70,Pass
2199,Student_550,Chemistry,85,Pass
2200,Student_550,English,87,Pass
2201,Student_551,Maths,27,Fail
2202,Student_551,Physics,82,Pass
2203,Student_551,Chemistry,44,Pass
2204,Student_551,English,61,Pass
2205,Student_552,Maths,96,Pass
2206,Student_552,Physics,35,Pass
2207,Student_552,Chemistry,25,Fail
2208,Student_552,English,26,Fail
2209,Student_553,Maths,37,Pass
2210,Student_553,Physics,21,Fail
2211,Student_553,Chemistry,65,Pass
2212,Student_553,English,47,Pass
2213,Student_554,Maths,99,Pass
2214,Student_554,Physics,78,Pass
2215,Student_554,Chemistry,70,Pass
2216,Student_554,English,92,Pass
2217,Student_555,Maths,76,Pass
2218,Student_555,Physics,73,Pass
2219,Student_555,Chemistry,62,Pass
2220,Student_555,English,65,Pass
2221,Student_556,Maths,30,Fail
2222,Student_556,Physics,73,Pass
2223,Student_556,Chemistry,65,Pass
2224,Student_556,English,90,Pass
2225,Student_557,Maths,82,Pass
2226,Student_557,Physics,64,Pass
2227,Student_557,Chemistry,52,Pass
2228,Student_557,English,56,Pass
2229,Student_558,Maths,44,Pass
2230,Student_558,Physics,74,Pass
2231,Student_558,Chemistry,39,Pass
2232,Student_558,English,20,Fail
2233,Student_559,Maths,70,Pass
2234,Student_559,Physics,39,Pass
2235,Student_559,Chemistry,25,Fail
2236,Student_559,English,67,Pass
2237,Student_560,Maths,85,Pass
2238,Student_560,Physics,82,Pass
2239,Student_560,Chemistry,71,Pass
2240,Student_560,English,20,Fail
2241,Student_561,Maths,44,Pass
2242,Student_561,Physics,80,Pass
2243,Student_561,Chemistry,51,Pass
2244,Student_561,English,78,Pass
2245,Student_562,Maths,71,Pass
2246,Student_562,Physics,80,Pass
2247,Student_562,Chemistry,66,Pass
2248,Student_562,English,91,Pass
2249,Student_563,Maths,87,Pass
2250,Student_563,Physics,49,Pass
2251,Student_563,Chemistry,74,Pass
2252,Student_563,English,38,Pass
2253,Student_564,Maths,70,Pass
2254,Student_564,Physics,96,Pass
2255,Student_564,Chemistry,48,Pass
2256,Student_564,English,71,Pass
2257,Student_565,Maths,88,Pass
2258,Student_565,Physics,91,Pass
2259,Student_565,Chemistry,75,Pass
2260,Student_565,English,97,Pass
2261,Student_566,Maths,45,Pass
2262,Student_566,Physics,40,Pass
2263,Student_566,Chemistry,94,Pass
2264,Student_566,English,33,Fail
2265,Student_567,Maths,72,Pass
2266,Student_567,Physics,52,Pass
2267,Student_567,Chemistry,60,Pass
2268,Student_567,English,63,Pass
2269,Student_568,Maths,31,Fail
2270,Student_568,Physics,54,Pass
2271,Student_568,Chemistry,91,Pass
2272,Student_568,English,57,Pass
2273,Student_569,Maths,21,Fail
2274,Student_569,Physics,52,Pass
2275,Student_569,Chemistry,21,Fail
2276,Student_569,English,34,Fail
2277,Student_570,Maths,60,Pass
2278,Student_570,Physics,98,Pass
2279,Student_570,Chemistry,61,Pass
2280,Student_570,English,21,Fail
2281,Student_571,Maths,36,Pass
2282,Student_571,Physics,55,Pass
2283,Student_571,Chemistry,74,Pass
2284,Student_571,English,42,Pass
2285,Student_572,Maths,70,Pass
2286,Student_572,Physics,98,Pass
2287,Student_572,Chemistry,48,Pass
2288,Student_572,English,56,Pass
2289,Student_573,Maths,65,Pass
2290,Student_573,Physics,85,Pass
2291,Student_573,Chemistry,42,Pass
2292,Student_573,English,63,Pass
2293,Student_574,Maths,37,Pass
2294,Student_574,Physics,60,Pass
2295,Student_574,Chemistry,87,Pass
2296,Student_574,English,24,Fail
2297,Student_575,Maths,70,Pass
2298,Student_575,Physics,62,Pass
2299,Student_575,Chemistry,64,Pass
2300,Student_575,English,88,Pass
2301,Student_576,Maths,30,Fail
2302,Student_576,Physics,22,Fail
2303,Student_576,Chemistry,96,Pass
2304,Student_576,English,78,Pass
2305,Student_577,Maths,89,Pass
2306,Student_577,Physics,47,Pass
2307,Student_577,Chemistry,87,Pass
2308,Student_577,English,90,Pass
2309,Student_578,Maths,26,Fail
2310,Student_578,Physics,65,Pass
2311,Student_578,Chemistry,99,Pass
2312,Student_578,English,88,Pass
2313,Student_579,Maths,56,Pass
2314,Student_579,Physics,91,Pass
2315,Student_579,Chemistry,78,Pass
2316,Student_579,English,30,Fail
2317,Student_580,Maths,87,Pass
2318,Student_580,Physics,40,Pass
2319,Student_580,Chemistry,50,Pass
2320,Student_580,English,84,Pass
2321,Student_581,Maths,35,Pass
2322,Student_581,Physics,84,Pass
2323,Student_581,Chemistry,25,Fail
2324,Student_581,English,56,Pass
2325,Student_582,Maths,27,Fail
2326,Student_582,Physics,79,Pass
2327,Student_582,Chemistry,100,Pass
2328,Student_582,English,52,Pass
2329,Student_583,Maths,83,Pass
2330,Student_583,Physics,48,Pass
2331,Student_583,Chemistry,83,Pass
2332,Student_583,English,77,Pass
2333,Student_584,Maths,40,Pass
2334,Student_584,Physics,81,Pass
2335,Student_584,Chemistry,70,Pass
2336,Student_584,English,94,Pass
2337,Student_585,Maths,90,Pass
2338,Student_585,Physics,77,Pass
2339,Student_585,Chemistry,70,Pass
2340,Student_585,English,75,Pass
2341,Student_586,Maths,79,Pass
2342,Student_586,Physics,28,Fail
2343,Student_586,Chemistry,83,Pass
2344,Student_586,English,78,Pass
2345,Student_587,Maths,25,Fail
2346,Student_587,Physics,22,Fail
2347,Student_587,Chemistry,32,Fail
2348,Student_587,English,51,Pass
2349,Student_588,Maths,31,Fail
2350,Student_588,Physics,59,Pass
2351,Student_588,Chemistry,97,Pass
2352,Student_588,English,84,Pass
2353,Student_589,Maths,76,Pass
2354,Student_589,Physics,93,Pass
2355,Student_589,Chemistry,89,Pass
2356,Student_589,English,81,Pass
2357,Student_590,Maths,50,Pass
2358,Student_590,Physics,76,Pass
2359,Student_590,Chemistry,40,Pass
2360,Student_590,English,49,Pass
2361,Student_591,Maths,82,Pass
2362,Student_591,Physics,47,Pass
2363,Student_591,Chemistry,34,Fail
2364,Student_591,English,25,Fail
2365,Student_592,Maths,89,Pass
2366,Student_592,Physics,31,Fail
2367,Student_592,Chemistry,84,Pass
2368,Student_592,English,57,Pass
2369,Student_593,Maths,87,Pass
2370,Student_593,Physics,93,Pass
2371,Student_593,Chemistry,94,Pass
2372,Student_593,English,95,Pass
2373,Student_594,Maths,77,Pass
2374,Student_594,Physics,48,Pass
2375,Student_594,Chemistry,90,Pass
2376,Student_594,English,83,Pass
2377,Student_595,Maths,38,Pass
2378,Student_595,Physics,28,Fail
2379,Student_595,Chemistry,34,Fail
2380,Student_595,English,51,Pass
2381,Student_596,Maths,49,Pass
2382,Student_596,Physics,100,Pass
2383,Student_596,Chemistry,21,Fail
2384,Student_596,English,52,Pass
